Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
579,Dion Sims,CHI,TE,7,CAR,2.62,1.8,66.7,18.7,0.1,0,6.3,9.5,0,0,0,0,0,0,2.5,2.47
581,George Kittle,SF,TE,1,CAR,2.98,1.8,66.7,18.6,0.1,0,6.3,9.5,0,0,0,0,0,0,2.5,2.46
581,Vance McDonald,PIT,TE,10,IND,2.49,1.4,50,18.6,0.1,0,9.5,19,0,0,0,0,0,0,2.5,2.46
583,Lance Kendricks,GB,TE,11,BAL,3.15,1.8,66.7,18.4,0.1,0,6,9,0,0,0,0,0,0,2.4,2.44
584,Benjamin Watson,BAL,TE,1,CIN,2.79,1.9,66.7,18.3,0.1,0,6,9,0,0,0,0,0,0,2.4,2.43
584,C.J. Uzomah,CIN,TE,3,GB,3.02,1.9,66.7,18.3,0.1,0,6,9,0,0,0,0,0,0,2.4,2.43
584,Lance Kendricks,GB,TE,9,DET,3.15,1.8,66.7,18.3,0.1,0,6,9,0,0,0,0,0,0,2.4,2.43
584,Dwayne Allen,NE,TE,12,MIA,1.91,1.1,50,12.3,0.2,0,6,12,0,0,0,0,0,0,2.4,2.43
584,Seth DeValve,CLE,TE,11,JAX,2.62,1.9,66.7,20.3,0.1,0,6.7,10,0,0,0,0,0.1,0.1,2.4,2.43
589,Will Tye,NYJ,TE,1,BUF,2.94,1.7,66.7,18.2,0.1,0,6,9,0,0,0,0,0,0,2.4,2.42
589,Stephen Anderson,HOU,TE,5,KC,2.41,1.7,100,18.2,0.1,0,9,9,0,0,0,0,0,0,2.4,2.42
591,Vernon Davis,WAS,TE,1,PHI,2.15,1.3,50,18.1,0.1,0,9,18,0,0,0,0,0,0,2.4,2.41
591,Stephen Anderson,HOU,TE,10,LAR,2.55,1.8,66.7,18.1,0.1,0,6,9,0,0,0,0,0,0,2.4,2.41
593,Tyler Higbee,LAR,TE,16,TEN,2.14,1.6,100,18,0.1,0,9,9,0,0,0,0,0,0,2.4,2.4
593,Niles Paul,WAS,TE,14,LAC,2.26,1.7,100,17.9,0.1,0,9,9,0,0.1,0,0,0,0,2.4,2.4
595,Vernon Davis,WAS,TE,2,LAR,2.32,1.4,50,17.9,0.1,0,9,18,0,0,0,0,0,0,2.4,2.39
596,Seth DeValve,CLE,TE,2,BAL,2.34,1.7,100,17.8,0.1,0,9,9,0,0,0,0,0,0,2.4,2.38
596,Virgil Green,DEN,TE,8,KC,2.56,1.6,66.7,17.8,0.1,0,6,9,0,0,0,0,0,0,2.4,2.38
596,Seth DeValve,CLE,TE,12,CIN,2.62,1.9,66.7,19.8,0.1,0,6.7,10,0,0,0,0,0.1,0.1,2.4,2.38
596,Jermaine Gresham,ARI,TE,13,LAR,3.22,1.8,66.7,17.8,0.1,0,6,9,0,0,0,0,0,0,2.4,2.38
600,Seth DeValve,CLE,TE,8,MIN,2.48,1.8,100,17.7,0.1,0,9,9,0,0,0,0,0,0,2.4,2.37
600,Jesse James,PIT,TE,14,BAL,2.34,1.7,100,17.6,0.1,0,9,9,0,0.1,0,0,0,0,2.4,2.37
602,Virgil Green,DEN,TE,16,WAS,2.72,1.7,66.7,17.6,0.1,0,6,9,0,0,0,0,0,0,2.4,2.36
603,Stephen Anderson,HOU,TE,11,ARI,2.27,1.6,100,17.4,0.1,0,8.5,8.5,0,0,0,0,0,0,2.3,2.34
603,Garrett Celek,SF,TE,13,CHI,2.72,1.6,66.7,17.4,0.1,0,5.7,8.5,0,0,0,0,0,0,2.3,2.34
605,Richard Rodgers,GB,TE,13,TB,2.24,1.7,100,17.3,0.1,0,8.5,8.5,0,0,0,0,0,0,2.3,2.33
606,Vance McDonald,PIT,TE,1,CLE,2.13,1.2,50,17.1,0.1,0,8.5,17,0,0,0,0,0,0,2.3,2.31
606,AJ Derby,MIA,TE,16,KC,2.43,1.8,100,19.1,0.1,0,9.5,9.5,0,0,0,0,0.1,0.1,2.3,2.31
608,Ed Dickson,CAR,TE,14,MIN,2.52,1.5,66.7,17,0.1,0,5.7,8.5,0,0,0,0,0,0,2.3,2.3
609,AJ Derby,DEN,TE,2,DAL,2.43,1.8,100,18.9,0.1,0,9.5,9.5,0,0,0,0,0.1,0.1,2.3,2.29
609,Antonio Gates,LAC,TE,14,WAS,2.49,1.6,100,16.9,0.1,0,8.5,8.5,0,0,0,0,0,0,2.3,2.29
611,Evan Baylis,HOU,TE,2,CIN,2.43,1.4,50,16.8,0.1,0,8.5,17,0,0,0,0,0,0,2.3,2.28
611,Gerald Everett,LAR,TE,9,NYG,2.4,1.4,50,16.8,0.1,0,8.5,17,0,0,0,0,0,0,2.3,2.28
613,Marcedes Lewis,JAX,TE,1,HOU,2.94,1.7,66.7,16.7,0.1,0,5.7,8.5,0,0,0,0,0,0,2.3,2.27
613,Jonnu Smith,TEN,TE,7,CLE,2.54,1.6,66.7,16.7,0.1,0,5.7,8.5,0,0,0,0,0,0,2.3,2.27
613,Trey Burton,PHI,TE,15,NYG,2.13,1.5,100,16.7,0.1,0,8.5,8.5,0,0,0,0,0,0,2.3,2.27
616,Jerell Adams,NYG,TE,17,WAS,2.19,1.6,100,16.6,0.1,0,8.5,8.5,0,0,0,0,0,0,2.3,2.26
616,Virgil Green,DEN,TE,7,LAC,2.56,1.6,66.7,16.6,0.1,0,5.7,8.5,0,0,0,0,0,0,2.3,2.26
616,Michael Hoomanawanui,NO,TE,15,NYJ,1.92,1.1,50,12.6,0.2,0,6.5,13,0,0,0,0,0.1,0.1,2.3,2.26
619,Will Tye,NYJ,TE,3,MIA,2.76,1.6,66.7,16.4,0.1,0,5.3,8,0,0,0,0,0,0,2.2,2.24
619,Josh Hill,NO,TE,2,NE,2.65,1.7,66.7,16.4,0.1,0,5.3,8,0,0,0,0,0,0,2.2,2.24
619,Lance Kendricks,GB,TE,15,CAR,2.8,1.6,66.7,16.4,0.1,0,5.3,8,0,0,0,0,0,0,2.2,2.24
622,Tyler Higbee,LAR,TE,4,DAL,2.27,1.7,100,16.2,0.1,0,8,8,0,0,0,0,0,0,2.2,2.22
622,Orson Charles,KC,TE,17,DEN,2.12,1.6,100,16.2,0.1,0,8,8,0,0,0,0,0,0,2.2,2.22
624,Tyler Higbee,LAR,TE,3,SF,2.14,1.6,100,16.1,0.1,0,8,8,0,0,0,0,0,0,2.2,2.21
624,Darrell Daniels,IND,TE,5,SF,2.33,1.4,50,16.1,0.1,0,8,16,0,0,0,0,0,0,2.2,2.21
624,Stephen Anderson,HOU,TE,9,IND,1.98,1.4,50,16.1,0.1,0,8,16,0,0,0,0,0,0,2.2,2.21
624,Austin Traylor,DEN,TE,14,NYJ,1.86,1.4,50,16.1,0.1,0,8,16,0,0,0,0,0,0,2.2,2.21
628,Vance McDonald,PIT,TE,16,HOU,2.13,1.2,50,16,0.1,0,8,16,0,0,0,0,0,0,2.2,2.2
628,Ed Dickson,CAR,TE,15,GB,2.01,1.2,50,16,0.1,0,8,16,0,0,0,0,0,0,2.2,2.2
628,Niles Paul,WAS,TE,15,ARI,1.99,1.5,100,16,0.1,0,8,8,0,0,0,0,0,0,2.2,2.2
631,Josh Hill,NO,TE,1,MIN,2.65,1.7,66.7,15.9,0.1,0,5.3,8,0,0,0,0,0,0,2.2,2.19
631,Dion Sims,CHI,TE,3,PIT,2.33,1.6,100,15.9,0.1,0,8,8,0,0,0,0,0,0,2.2,2.19
633,Richard Rodgers,GB,TE,4,CHI,2.11,1.6,100,15.8,0.1,0,8,8,0,0,0,0,0,0,2.2,2.18
634,Stephen Anderson,HOU,TE,3,NE,2.27,1.6,100,15.7,0.1,0,8,8,0,0,0,0,0,0,2.2,2.17
634,Dion Sims,CHI,TE,2,TB,2.19,1.5,100,15.7,0.1,0,8,8,0,0,0,0,0,0,2.2,2.17
634,Adam Shaheen,CHI,TE,13,SF,2.5,1.5,100,15.7,0.1,0,8,8,0,0,0,0,0,0,2.2,2.17
637,Virgil Green,DEN,TE,2,DAL,2.4,1.5,100,15.6,0.1,0,8,8,0,0,0,0,0,0,2.2,2.16
637,Darren Fells,DET,TE,12,MIN,2.05,1.5,100,15.6,0.1,0,8,8,0,0,0,0,0,0,2.2,2.16
637,Josh Hill,NO,TE,16,ATL,2.65,1.7,66.7,17.5,0.1,0,6,9,0,0.1,0,0,0.1,0.1,2.2,2.16
637,Trey Burton,PHI,TE,16,LV,1.98,1.4,50,15.6,0.1,0,8,16,0,0,0,0,0,0,2.2,2.16
641,Stephen Anderson,HOU,TE,12,BAL,2.13,1.5,100,15.4,0.1,0,7.5,7.5,0,0,0,0,0,0,2.1,2.14
642,Stephen Anderson,HOU,TE,8,SEA,2.13,1.5,100,15.3,0.1,0,7.5,7.5,0,0,0,0,0,0,2.1,2.13
642,Adam Shaheen,CHI,TE,12,PHI,2.5,1.5,100,15.3,0.1,0,7.5,7.5,0,0,0,0,0,0,2.1,2.13
644,AJ Derby,DEN,TE,3,BUF,2.16,1.6,100,17.2,0.1,0,8.5,8.5,0,0,0,0,0.1,0.1,2.1,2.12
644,Lance Kendricks,GB,TE,12,PIT,2.8,1.6,66.7,15.2,0.1,0,5,7.5,0,0,0,0,0,0,2.1,2.12
646,Dion Sims,CHI,TE,4,GB,1.89,1.3,50,15,0.1,0,7.5,15,0,0,0,0,0,0,2.1,2.1
646,Gerald Everett,LAR,TE,5,SEA,2.23,1.3,50,15,0.1,0,7.5,15,0,0,0,0,0,0,2.1,2.1
646,Lance Kendricks,GB,TE,10,CHI,2.62,1.5,66.7,15,0.1,0,5,7.5,0,0,0,0,0,0,2.1,2.1
646,O.J. Howard,TB,TE,7,BUF,1.87,1.4,50,15,0.1,0,7.5,15,0,0,0,0,0,0,2.1,2.1
650,Austin Traylor,DEN,TE,15,IND,1.59,1.2,50,14.8,0.1,0,7.5,15,0,0.1,0,0,0,0,2.1,2.09
651,Virgil Green,DEN,TE,1,LAC,2.4,1.5,100,14.7,0.1,0,7.5,7.5,0,0,0,0,0,0,2.1,2.07
651,AJ Derby,DEN,TE,4,LV,2.02,1.5,100,16.7,0.1,0,8.5,8.5,0,0,0,0,0.1,0.1,2.1,2.07
651,Adam Shaheen,CHI,TE,11,DET,2.33,1.4,50,14.7,0.1,0,7.5,15,0,0,0,0,0,0,2.1,2.07
651,Gerald Everett,LAR,TE,11,MIN,2.06,1.2,50,14.6,0.1,0,7.5,15,0,0.1,0,0,0,0,2.1,2.07
651,Lance Kendricks,GB,TE,13,TB,2.45,1.4,50,14.7,0.1,0,7.5,15,0,0,0,0,0,0,2.1,2.07
656,Luke Willson,SEA,TE,5,LAR,1.86,1.2,50,14.6,0.1,0,7.5,15,0,0,0,0,0,0,2.1,2.06
656,Gerald Everett,LAR,TE,12,NO,2.23,1.3,50,14.5,0.1,0,7,14,0,0.1,0,0,0,0,2.1,2.06
656,Marcedes Lewis,JAX,TE,17,TEN,2.24,1.3,50,14.6,0.1,0,7.5,15,0,0,0,0,0,0,2.1,2.06
656,Jermaine Gresham,ARI,TE,17,SEA,2.86,1.6,66.7,14.6,0.1,0,5,7.5,0,0,0,0,0,0,2.1,2.06
656,Seth DeValve,CLE,TE,13,LAC,2.07,1.5,100,14.6,0.1,0,7.5,7.5,0,0,0,0,0,0,2.1,2.06
656,Troy Niklas,ARI,TE,15,WAS,1.86,1.4,50,14.6,0.1,0,7.5,15,0,0,0,0,0,0,2.1,2.06
662,Josh Hill,NO,TE,3,CAR,2.18,1.4,50,14.5,0.1,0,7,14,0,0,0,0,0,0,2,2.05
662,Dion Sims,CHI,TE,6,BAL,2.04,1.4,50,14.5,0.1,0,7,14,0,0,0,0,0,0,2,2.05
662,Richard Rodgers,GB,TE,11,BAL,2.11,1.6,100,14.5,0.1,0,7,7,0,0,0,0,0,0,2,2.05
662,Troy Niklas,ARI,TE,11,HOU,1.72,1.3,50,14.5,0.1,0,7,14,0,0,0,0,0,0,2,2.05
666,Richard Rodgers,GB,TE,3,CIN,1.71,1.3,50,14.4,0.1,0,7,14,0,0,0,0,0,0,2,2.04
666,Dion Sims,CHI,TE,17,MIN,2.04,1.4,50,14.4,0.1,0,7,14,0,0,0,0,0,0,2,2.04
666,Josh Hill,NO,TE,13,CAR,2.34,1.5,100,16.4,0.1,0,8,8,0,0,0,0,0.1,0.1,2,2.04
669,Gerald Everett,LAR,TE,16,TEN,2.06,1.2,50,14.2,0.1,0,7,14,0,0.1,0,0,0,0,2,2.03
670,Gerald Everett,LAR,TE,1,IND,2.4,1.4,50,14.2,0.1,0,7,14,0,0,0,0,0,0,2,2.02
670,Trey Burton,PHI,TE,9,DEN,1.98,1.4,50,14.2,0.1,0,7,14,0,0,0,0,0,0,2,2.02
670,Ricky Seals-Jones,ARI,TE,12,JAX,1.82,1.4,50,14.2,0.1,0,7,14,0,0,0,0,0,0,2,2.02
670,Luke Willson,SEA,TE,7,NYG,2.01,1.3,50,14.2,0.1,0,7,14,0,0,0,0,0,0,2,2.02
674,Dion Sims,CHI,TE,1,ATL,1.89,1.3,50,14.1,0.1,0,7,14,0,0,0,0,0,0,2,2.01
675,Richard Rodgers,GB,TE,10,CHI,2.11,1.6,100,14,0.1,0,7,7,0,0,0,0,0,0,2,2
675,Richard Rodgers,GB,TE,15,CAR,1.98,1.5,100,14,0.1,0,7,7,0,0,0,0,0,0,2,2
677,Seth DeValve,CLE,TE,1,PIT,1.79,1.3,50,13.9,0.1,0,7,14,0,0,0,0,0,0,2,1.99
677,Nick O'Leary,BUF,TE,16,NE,2.11,1.2,50,13.9,0.1,0,7,14,0,0,0,0,0,0,2,1.99
677,James O'Shaughnessy,JAX,TE,17,TEN,2.47,1.4,50,13.9,0.1,0,7,14,0,0,0,0,0,0,2,1.99
677,Josh Hill,NO,TE,15,NYJ,2.34,1.5,100,15.8,0.1,0,8,8,0,0.1,0,0,0.1,0.1,2,1.99
681,Tyler Kroft,CIN,TE,3,GB,2.01,1.3,50,13.8,0.1,0,7,14,0,0,0,0,0,0,2,1.98
681,Jonnu Smith,TEN,TE,4,HOU,1.9,1.2,50,13.8,0.1,0,7,14,0,0,0,0,0,0,2,1.98
681,Virgil Green,DEN,TE,6,NYG,2.08,1.3,50,13.8,0.1,0,7,14,0,0,0,0,0,0,2,1.98
684,Trey Burton,PHI,TE,5,ARI,2.13,1.5,100,13.7,0.1,0,7,7,0,0,0,0,0,0,2,1.97
684,Clive Walford,LV,TE,2,NYJ,2.25,1.4,50,13.7,0.1,0,7,14,0,0,0,0,0,0,2,1.97
684,Richard Rodgers,GB,TE,9,DET,1.71,1.3,50,13.7,0.1,0,7,14,0,0,0,0,0,0,2,1.97
684,Garrett Celek,SF,TE,12,SEA,2.04,1.2,50,13.7,0.1,0,7,14,0,0,0,0,0,0,2,1.97
684,Darren Fells,DET,TE,13,BAL,1.91,1.4,50,13.7,0.1,0,7,14,0,0,0,0,0,0,2,1.97
684,Gerald Everett,LAR,TE,7,ARI,2.06,1.2,50,13.7,0.1,0,7,14,0,0,0,0,0,0,2,1.97
684,Lance Kendricks,GB,TE,14,CLE,2.27,1.3,50,13.7,0.1,0,7,14,0,0,0,0,0,0,2,1.97
691,AJ Derby,DEN,TE,1,LAC,2.16,1.6,100,15.6,0.1,0,8,8,0,0,0,0,0.1,0.1,2,1.96
691,Trey Burton,PHI,TE,4,LAC,1.84,1.3,50,13.6,0.1,0,7,14,0,0,0,0,0,0,2,1.96
691,Virgil Green,DEN,TE,9,PHI,2.24,1.4,50,13.6,0.1,0,7,14,0,0,0,0,0,0,2,1.96
691,Richard Rodgers,GB,TE,12,PIT,2.11,1.6,100,13.6,0.1,0,7,7,0,0,0,0,0,0,2,1.96
691,Lance Kendricks,GB,TE,16,MIN,2.62,1.5,66.7,13.6,0.1,0,4.7,7,0,0,0,0,0,0,2,1.96
691,Darren Fells,DET,TE,14,TB,1.64,1.2,50,13.6,0.1,0,7,14,0,0,0,0,0,0,2,1.96
691,Nick O'Leary,BUF,TE,15,MIA,1.93,1.1,50,13.6,0.1,0,7,14,0,0,0,0,0,0,2,1.96
698,Darren Fells,DET,TE,5,CAR,1.64,1.2,50,13.5,0.1,0,7,14,0,0,0,0,0,0,2,1.95
698,Brandon Williams,IND,TE,12,TEN,1.66,1.2,50,13.5,0.1,0,7,14,0,0,0,0,0,0,2,1.95
698,Virgil Green,DEN,TE,17,KC,2.08,1.3,50,13.5,0.1,0,7,14,0,0,0,0,0,0,2,1.95
698,Michael Hoomanawanui,NO,TE,13,CAR,2.45,1.4,50,15.5,0.1,0,8,16,0,0,0,0,0.1,0.1,2,1.95
702,Dwayne Allen,NE,TE,1,KC,2.26,1.3,50,13.4,0.1,0,6.5,13,0,0,0,0,0,0,1.9,1.94
703,Josh Hill,NO,TE,14,ATL,2.34,1.5,100,15.1,0.1,0,7.5,7.5,0,0.2,0,0,0.1,0.1,1.9,1.93
704,Maxx Williams,BAL,TE,1,CIN,2.56,1.5,66.7,13.2,0.1,0,4.3,6.5,0,0,0,0,0,0,1.9,1.92
704,Jonnu Smith,TEN,TE,12,IND,1.9,1.2,50,13.2,0.1,0,6.5,13,0,0,0,0,0,0,1.9,1.92
706,Dion Sims,CHI,TE,5,MIN,1.75,1.2,50,13.1,0.1,0,6.5,13,0,0,0,0,0,0,1.9,1.91
706,Dion Sims,CHI,TE,13,SF,1.89,1.3,50,13.1,0.1,0,6.5,13,0,0,0,0,0,0,1.9,1.91
708,Troy Niklas,ARI,TE,10,SEA,1.72,1.3,50,13,0.1,0,6.5,13,0,0,0,0,0,0,1.9,1.9
708,Darren Fells,DET,TE,15,CHI,1.64,1.2,50,13,0.1,0,6.5,13,0,0,0,0,0,0,1.9,1.9
710,Jonnu Smith,TEN,TE,13,HOU,1.9,1.2,50,12.9,0.1,0,6.5,13,0,0,0,0,0,0,1.9,1.89
711,Nick O'Leary,BUF,TE,17,MIA,1.76,1,50,12.7,0.1,0,6.5,13,0,0,0,0,0,0,1.9,1.87
711,Austin Traylor,DEN,TE,17,KC,1.33,1,100,12.5,0.1,0,12,12,0,0.2,0,0,0,0,1.9,1.87
711,Dion Sims,CHI,TE,14,CIN,1.89,1.3,50,12.7,0.1,0,6.5,13,0,0,0,0,0,0,1.9,1.87
714,Nick O'Leary,BUF,TE,14,IND,1.76,1,50,12.6,0.1,0,6.5,13,0,0,0,0,0,0,1.9,1.86
715,Garrett Celek,SF,TE,6,WAS,2.21,1.3,50,12.5,0.1,0,6,12,0,0,0,0,0,0,1.8,1.85
715,Gerald Everett,LAR,TE,6,JAX,2.06,1.2,50,12.5,0.1,0,6,12,0,0,0,0,0,0,1.8,1.85
717,Rhett Ellison,NYG,TE,9,LAR,1.78,1.3,50,12.4,0.1,0,6,12,0,0,0,0,0,0,1.8,1.84
717,Adam Shaheen,CHI,TE,14,CIN,2,1.2,50,12.4,0.1,0,6,12,0,0,0,0,0,0,1.8,1.84
719,Darren Fells,DET,TE,11,CHI,1.5,1.1,50,12.3,0.1,0,6,12,0,0,0,0,0,0,1.8,1.83
720,Rhett Ellison,NYG,TE,6,DEN,1.91,1.4,50,12.2,0.1,0,6,12,0,0,0,0,0,0,1.8,1.82
720,Logan Paulsen,SF,TE,10,NYG,2.26,1.4,50,14.2,0.1,0,7,14,0,0,0,0,0.1,0.1,1.8,1.82
720,Xavier Grimble,PIT,TE,16,HOU,1.74,1,50,12.2,0.1,0,6,12,0,0,0,0,0,0,1.8,1.82
720,Brent Celek,PHI,TE,17,DAL,1.87,1.1,50,12.2,0.1,0,6,12,0,0,0,0,0,0,1.8,1.82
720,Rhett Ellison,NYG,TE,7,SEA,1.64,1.2,50,12.2,0.1,0,6,12,0,0,0,0,0,0,1.8,1.82
725,Josh Hill,NO,TE,6,DET,1.71,1.1,50,12.1,0.1,0,6,12,0,0,0,0,0,0,1.8,1.81
725,Jonnu Smith,TEN,TE,9,BAL,1.74,1.1,50,12.1,0.1,0,6,12,0,0,0,0,0,0,1.8,1.81
725,Jeff Heuerman,DEN,TE,7,LAC,1.51,1.1,50,12.1,0.1,0,6,12,0,0,0,0,0,0,1.8,1.81
728,Brandon Williams,IND,TE,5,SF,1.39,1,100,12,0.1,0,12,12,0,0,0,0,0,0,1.8,1.8
729,Adam Shaheen,CHI,TE,1,ATL,2,1.2,50,11.9,0.1,0,6,12,0,0,0,0,0,0,1.8,1.79
729,Gerald Everett,LAR,TE,2,WAS,1.72,1,50,11.9,0.1,0,6,12,0,0,0,0,0,0,1.8,1.79
729,Maxx Williams,BAL,TE,6,CHI,2.56,1.5,66.7,11.8,0.1,0,4,6,0,0.1,0,0,0,0,1.8,1.79
729,Troy Niklas,ARI,TE,9,SF,1.46,1.1,100,11.9,0.1,0,12,12,0,0,0,0,0,0,1.8,1.79
729,Jonnu Smith,TEN,TE,10,CIN,1.74,1.1,50,11.9,0.1,0,6,12,0,0,0,0,0,0,1.8,1.79
729,Dwayne Allen,NE,TE,16,BUF,2.08,1.2,50,11.9,0.1,0,6,12,0,0,0,0,0,0,1.8,1.79
735,Maxx Williams,BAL,TE,2,CLE,1.88,1.1,50,11.8,0.1,0,6,12,0,0,0,0,0,0,1.8,1.78
735,Derek Carrier,LAR,TE,17,SF,1.67,1.1,50,11.8,0.1,0,6,12,0,0,0,0,0,0,1.8,1.78
735,Jonnu Smith,TEN,TE,11,PIT,1.9,1.2,50,11.8,0.1,0,6,12,0,0,0,0,0,0,1.8,1.78
738,Clive Walford,LV,TE,1,TEN,1.93,1.2,50,11.7,0.1,0,6,12,0,0,0,0,0,0,1.8,1.77
738,Jonnu Smith,TEN,TE,5,MIA,1.59,1,50,11.7,0.1,0,6,12,0,0,0,0,0,0,1.8,1.77
738,Trey Burton,PHI,TE,8,SF,1.42,1,100,11.7,0.1,0,12,12,0,0,0,0,0,0,1.8,1.77
738,Luke Willson,SEA,TE,8,HOU,1.55,1,50,11.7,0.1,0,6,12,0,0,0,0,0,0,1.8,1.77
738,Tyler Higbee,LAR,TE,17,SF,1.47,1.1,100,11.7,0.1,0,12,12,0,0,0,0,0,0,1.8,1.77
743,Garrett Celek,SF,TE,1,CAR,2.04,1.2,50,13.6,0.1,0,7,14,0,0,0,0,0.1,0.1,1.8,1.76
743,Trey Burton,PHI,TE,1,WAS,1.7,1.2,50,11.6,0.1,0,6,12,0,0,0,0,0,0,1.8,1.76
743,Eric Tomlinson,NYJ,TE,10,TB,1.52,1,50,11.6,0.1,0,6,12,0,0,0,0,0,0,1.8,1.76
743,Trey Burton,PHI,TE,11,DAL,1.56,1.1,50,11.6,0.1,0,6,12,0,0,0,0,0,0,1.8,1.76
747,Jeff Heuerman,DEN,TE,4,LV,1.38,1,100,11.5,0.1,0,12,12,0,0,0,0,0,0,1.8,1.75
747,Trey Burton,PHI,TE,13,SEA,1.56,1.1,50,11.5,0.1,0,6,12,0,0,0,0,0,0,1.8,1.75
749,Jeff Heuerman,DEN,TE,3,BUF,1.38,1,100,11.4,0.1,0,11,11,0,0,0,0,0,0,1.7,1.74
749,Jeff Heuerman,DEN,TE,17,KC,1.38,1,100,11.4,0.1,0,11,11,0,0,0,0,0,0,1.7,1.74
751,Josh Hill,NO,TE,4,MIA,1.71,1.1,50,11.3,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.73
751,Virgil Green,DEN,TE,10,NE,1.6,1,50,11.3,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.73
751,Brandon Williams,IND,TE,14,BUF,1.52,1.1,50,11.3,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.73
754,Brandon Williams,IND,TE,10,PIT,1.52,1.1,50,11.2,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.72
754,Ross Travis,IND,TE,16,BAL,1.84,1.1,50,11.2,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.72
754,Troy Niklas,ARI,TE,7,LAR,1.33,1,100,11.2,0.1,0,11,11,0,0,0,0,0,0,1.7,1.72
757,Trey Burton,PHI,TE,3,NYG,1.84,1.3,50,11.1,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.71
757,Demetrius Harris,KC,TE,9,DAL,1.67,1.1,50,11.1,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.71
757,Nick O'Leary,BUF,TE,10,NO,1.93,1.1,50,13.1,0.1,0,6.5,13,0,0,0,0,0.1,0.1,1.7,1.71
757,Rhett Ellison,NYG,TE,10,SF,1.5,1.1,50,11.1,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.71
757,James O'Shaughnessy,JAX,TE,16,SF,1.77,1,50,11.1,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.71
762,Adam Shaheen,CHI,TE,10,GB,1.67,1,50,11,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.7
762,Darren Fells,DET,TE,16,CIN,1.37,1,100,11,0.1,0,11,11,0,0,0,0,0,0,1.7,1.7
762,Demetrius Harris,KC,TE,7,LV,1.67,1.1,50,11,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.7
765,Dwayne Allen,NE,TE,4,CAR,1.56,0.9,50,10.9,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.69
765,Eric Tomlinson,NYJ,TE,17,NE,1.52,1,50,10.7,0.1,0,5.5,11,0,0.2,0,0,0,0,1.7,1.69
765,Jonnu Smith,TEN,TE,14,ARI,1.59,1,50,10.9,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.69
768,Demetrius Harris,KC,TE,4,WAS,1.52,1,50,10.8,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.68
768,Troy Niklas,ARI,TE,6,TB,1.33,1,100,10.8,0.1,0,11,11,0,0,0,0,0,0,1.7,1.68
768,Demetrius Harris,KC,TE,6,PIT,1.67,1.1,50,10.8,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.68
768,Anthony Fasano,MIA,TE,8,BAL,1.9,1.1,50,10.8,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.68
768,Garrett Celek,SF,TE,9,ARI,1.7,1,50,10.8,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.68
773,Trey Burton,PHI,TE,7,WAS,1.42,1,100,10.7,0.1,0,11,11,0,0,0,0,0,0,1.7,1.67
774,Levine Toilolo,ATL,TE,2,GB,1.27,0.8,100,10.6,0.1,0,11,11,0,0,0,0,0,0,1.7,1.66
774,Demetrius Harris,KC,TE,8,DEN,1.67,1.1,50,10.6,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.66
774,Luke Willson,SEA,TE,9,WAS,1.39,0.9,100,10.6,0.1,0,11,11,0,0,0,0,0,0,1.7,1.66
774,Luke Willson,SEA,TE,10,ARI,1.39,0.9,100,10.6,0.1,0,11,11,0,0,0,0,0,0,1.7,1.66
774,Demetrius Harris,KC,TE,16,MIA,1.52,1,50,10.6,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.66
774,Jonnu Smith,TEN,TE,16,LAR,1.59,1,50,10.5,0.1,0,5,10,0,0.1,0,0,0,0,1.7,1.66
774,Demetrius Harris,KC,TE,11,NYG,1.67,1.1,50,10.6,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.66
774,Jonnu Smith,TEN,TE,15,SF,1.59,1,50,10.6,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.66
782,Logan Paulsen,SF,TE,1,CAR,1.94,1.2,50,10.5,0.1,0,5,10,0,0,0,0,0,0,1.6,1.65
782,Dwayne Allen,NE,TE,3,HOU,1.56,0.9,50,10.5,0.1,0,5,10,0,0,0,0,0,0,1.6,1.65
